curriculum_vocab_id,curriculum_word,curriculum_version,master_word,cefr,freq_rank,freq_grade,meaning_ko,match_type
6982,scare,2022,Scare,A1,2026,고빈도,무섭게 하다,exact
6983,scarf,2022,Scarf,A1,3500,중빈도,"목도리, 스카프",exact
6984,scatter,2022,Scatter,A2,1850,고빈도,흩뿌리다,exact
6985,scene,2022,Scene,A1,800,고빈도,"장면, 현장, 광경",exact
6986,schedule,2022,Schedule,A2,2407,고빈도,예정하다,exact
6987,scheme,2022,Scheme,B1,2000,중빈도,"계획, 책략, 음모",exact
6988,scholar,2022,Scholar,B1,3500,중빈도,"학자, 장학생",exact
6989,school,2022,School,A1,150,고빈도,학교,exact
6990,science,2022,Science,A1,300,고빈도,과학,exact
6991,scissors,2022,Scissors,A1,789,고빈도,가위,exact
6992,scope,2022,Scope,B1,1677,중빈도,범위,exact
6993,score,2022,Score,A2,2336,고빈도,득점하다,exact
6994,scramble,2022,Scramble,A2,2500,중빈도,"재빨리 움직이다, (달걀 등을) 휘젓다, 뒤섞다",exact
6995,scratch,2022,Scratch,B1,4837,중빈도,긁다,exact
6996,scream,2022,Scream,A2,3479,고빈도,비명 지르다,exact
6997,screen,2022,Screen,A1,800,고빈도,"화면, 스크린, 칸막이",exact
6998,screw,2022,Screw,B1,2296,중빈도,나사로 조이다,exact
6999,sculpt,2022,Sculpt,B1,2351,중빈도,조각하다,exact
7000,sea,2022,Sea,A1,200,고빈도,바다,exact
7001,seal,2022,Seal,A2,1920,고빈도,봉인하다,exact
7002,search,2022,Search,A2,2594,고빈도,검색하다,exact
7003,season,2022,Season,A1,500,고빈도,계절,exact
7004,seat,2022,Seat,A1,600,고빈도,"좌석, 자리",exact
7005,secret,2022,Secret,A1,300,고빈도,비밀,exact
7006,secretary,2022,Secretary,A2,1200,중빈도,"비서, 장관",exact
7007,section,2022,Section,A2,500,고빈도,"부분, 구역, 절",exact
7008,sector,2022,Sector,B1,1500,중빈도,"부문, 분야",exact
7009,secure,2022,Secure,B1,2524,중빈도,확보하다,exact
7010,see,2022,See,A1,70,고빈도,"보다, 이해하다",exact
7011,seed,2022,Seed,A1,1500,고빈도,씨앗,exact
7012,seek,2022,Seek,B1,2593,중빈도,찾다,exact
7013,seem,2022,Seem,A1,2999,고빈도,보이다,exact
7014,seize,2022,Seize,B1,1715,중빈도,"붙잡다, 장악하다",exact
7015,select,2022,Select,A2,2718,고빈도,선택하다,exact
7016,self,2022,Self,A2,1000,고빈도,"자신, 자아",exact
7017,sell,2022,Sell,A2,2496,고빈도,팔다,exact
7018,send,2022,Send,A1,7950,고빈도,보내다,exact
7019,senior,2022,Senior,A2,2500,중빈도,"연장자, 선배, 고위",exact
7020,sensible,2022,Sensible,A2,2200,중빈도,"분별 있는, 현명한",exact
7021,sentence,2022,Sentence,B2,6877,중빈도,선고하다,exact
7022,sentiment,2022,Sentiment,B1,1958,중빈도,"감정, 정서",exact
7023,separate,2022,Separate,A2,2580,고빈도,분리하다,exact
7024,sequence,2022,Sequence,B1,2500,중빈도,"순서, 연속",exact
7025,series,2022,Series,A2,1200,중빈도,"연속물, 시리즈",exact
7026,serious,2022,Serious,A2,800,중빈도,"심각한, 진지한",exact
7027,serve,2022,Serve,A2,2769,고빈도,제공하다,exact
7028,service,2022,Service,B1,5652,중빈도,서비스하다,exact
7029,session,2022,Session,B1,1500,중빈도,"시간, 회의, 수업",exact
7030,set,2022,Set,A2,100,고빈도,"놓다, 설정하다",exact
7031,settle,2022,Settle,A2,4693,고빈도,해결하다,exact
7032,seven,2022,Seven,A1,300,고빈도,일곱,exact
7033,several,2022,Several,A2,400,고빈도,"몇몇의, 여러",exact
7034,severe,2022,Severe,B1,1645,고빈도,"심각한, 가혹한",exact
7035,sew,2022,Sew,A2,2291,고빈도,바느질하다,exact
7036,sex,2022,Sex,B1,1500,중빈도,"성, 성별",exact
7037,shade,2022,Shade,A1,1691,고빈도,"그늘, 음영",exact
7038,shadow,2022,Shadow,B1,3714,고빈도,그늘지게 하다,exact
7039,shake,2022,Shake,A2,2887,고빈도,흔들다,exact
7040,shall,2022,Shall,A2,300,고빈도,"~할 것이다 (제안, 의지)",exact
7041,shallow,2022,Shallow,A2,2800,중빈도,얕은; 피상적인,exact
7042,shame,2022,Shame,A1,1800,고빈도,"수치, 창피",exact
7043,shape,2022,Shape,B1,2957,중빈도,형성하다,exact
7044,share,2022,Share,A2,2479,고빈도,공유하다,exact
7045,sharp,2022,Sharp,A1,800,고빈도,"날카로운, 예리한",exact
7046,shave,2022,Shave,A2,5486,고빈도,면도하다,exact
7047,she,2022,She,A1,21,고빈도,그녀,exact
7048,sheep,2022,Sheep,A1,1500,고빈도,양,exact
7049,sheet,2022,Sheet,A1,1599,고빈도,(종이) 한 장; 시트,exact
7050,shelf,2022,Shelf,A1,1200,고빈도,선반,exact
7051,shell,2022,Shell,A1,789,고빈도,"껍데기, 조개껍데기",exact
7052,shelter,2022,Shelter,A2,1770,고빈도,"피난처, 대피소",exact
7053,shift,2022,Shift,B1,3720,고빈도,이동하다,exact
7054,shine,2022,Shine,A2,3709,고빈도,빛나다,exact
7055,ship,2022,Ship,B1,2920,중빈도,배송하다,exact
7056,shirt,2022,Shirt,A1,654,고빈도,셔츠,exact
7057,shock,2022,Shock,B1,3547,고빈도,충격을 주다,exact
7058,shoe,2022,Shoe,A1,345,고빈도,신발,exact
7059,shoot,2022,Shoot,A2,7287,고빈도,쏘다,exact
7060,shop,2022,Shop,A1,456,고빈도,"가게, 상점",exact
7061,shore,2022,Shore,A1,1655,고빈도,"해변, 기슭",exact
7062,short,2022,Short,A1,234,고빈도,"짧은, 키가 작은",exact
7063,should,2022,Should,A1,250,고빈도,~해야 한다,exact
7064,shoulder,2022,Shoulder,A1,800,고빈도,어깨,exact
7065,shout,2022,Shout,A1,1510,고빈도,외치다,exact
7066,show,2022,Show,A1,2898,최고빈도,보여주다,exact
7067,shower,2022,Shower,A2,5487,고빈도,샤워하다,exact
7068,shut,2022,Shut,A2,3395,고빈도,닫다,exact
7069,shy,2022,Shy,A1,800,고빈도,"수줍은, 부끄러워하는",exact
7070,sick,2022,Sick,A1,300,고빈도,"아픈, 병든",exact
7071,side,2022,Side,A1,150,고빈도,"측면, 옆",exact
7072,sigh,2022,Sigh,A2,1774,고빈도,한숨 쉬다,exact
7073,sight,2022,Sight,A1,500,고빈도,"시력, 광경",exact
7074,silent,2022,Silent,A1,1500,고빈도,"조용한, 침묵하는",exact
7075,silly,2022,Silly,A1,2100,고빈도,"어리석은, 바보 같은",exact
7076,silver,2022,Silver,A1,1234,중빈도,은,exact
7077,similar,2022,Similar,A2,456,고빈도,"비슷한, 유사한",exact
7078,simple,2022,Simple,A1,123,고빈도,"간단한, 쉬운",exact
7079,simulate,2022,Simulate,B2,4536,중빈도,시뮬레이션하다,exact
7080,simultaneous,2022,Simultaneous,B2,3456,중빈도,"동시의, 동시에 일어나는",exact
7081,sin,2022,Sin,B1,2500,중빈도,"죄, 죄악",exact
7082,since,2022,Since,A2,80,고빈도,"~이후로, ~때문에",exact
7083,sing,2022,Sing,A1,3476,최고빈도,노래하다,exact
7084,single,2022,Single,A1,150,고빈도,"하나의, 독신의, 단일의",exact
7085,sink,2022,Sink,A2,3295,고빈도,가라앉다,exact
7086,sister,2022,Sister,A1,300,고빈도,"여자 형제, 자매",exact
7087,sit,2022,Sit,A1,2837,최고빈도,앉다,exact
7088,site,2022,Site,A2,900,고빈도,"장소, 부지, 위치",exact
7089,six,2022,Six,A1,600,고빈도,여섯,exact
7090,size,2022,Size,A1,550,고빈도,"크기, 사이즈",exact
7091,skate,2022,Skate,A2,2328,고빈도,스케이트를 타다,exact
7092,ski,2022,Ski,A2,2329,고빈도,스키를 타다,exact
7093,skill,2022,Skill,A2,500,고빈도,"기술, 능력",exact
7094,skin,2022,Skin,A1,800,고빈도,"피부, 껍질",exact
7095,skip,2022,Skip,A2,2315,고빈도,깡충깡충 뛰다,exact
7096,skirt,2022,Skirt,A1,1200,고빈도,치마,exact
7097,sky,2022,Sky,A1,200,고빈도,하늘,exact
7098,slave,2022,Slave,B1,2800,중빈도,노예,exact
7099,sleep,2022,Sleep,A1,2758,최고빈도,자다,exact
7100,slice,2022,Slice,A1,1695,고빈도,조각,exact
7101,slide,2022,Slide,A2,3078,고빈도,미끄러지다,exact
7102,slight,2022,Slight,A2,3200,중빈도,"약간의, 가벼운",exact
7103,slim,2022,Slim,A2,3800,중빈도,"날씬한, 호리호리한",exact
7104,slip,2022,Slip,A2,3079,고빈도,미끄러지다,exact
7105,slope,2022,Slope,A2,1979,고빈도,"경사, 비탈",exact
7106,slow,2022,Slow,A1,4578,고빈도,늦추다,exact
7107,small,2022,Small,A1,150,고빈도,"작은, 적은",exact
7108,smart,2022,Smart,A1,600,고빈도,"똑똑한, 영리한",exact
7109,smash,2022,Smash,A2,2106,고빈도,부수다,exact
7110,smell,2022,Smell,A2,2622,고빈도,냄새 맡다,exact
7111,smile,2022,Smile,A1,3458,최고빈도,미소짓다,exact
7112,smoke,2022,Smoke,B1,8042,중빈도,연기나다,exact
7113,smooth,2022,Smooth,A2,750,고빈도,"매끄러운, 부드러운",exact
7114,snack,2022,Snack,A1,1200,고빈도,간식,exact
7115,snake,2022,Snake,A1,1800,고빈도,뱀,exact
7116,snap,2022,Snap,A2,1833,고빈도,딱 부러지다,exact
7117,sneak,2022,Sneak,A2,2269,고빈도,몰래 움직이다,exact
7118,snow,2022,Snow,A1,800,고빈도,눈,exact
7119,so,2022,,,,,,none
7120,soak,2022,Soak,A2,1866,고빈도,"담그다, 적시다",exact
7121,soap,2022,Soap,A1,800,고빈도,비누,exact
7122,soccer,2022,Soccer,A1,900,고빈도,축구,exact
7123,social,2022,Social,B1,600,고빈도,"사회적인, 사교적인",exact
7124,society,2022,Society,B1,500,고빈도,사회,exact
7125,sociology,2022,Sociology,B1,2500,중빈도,사회학,exact
7126,sock,2022,Sock,A1,800,고빈도,양말,exact
7127,soft,2022,Soft,A1,345,고빈도,부드러운,exact
7128,software,2022,Software,A2,678,고빈도,소프트웨어,exact
7129,soil,2022,Soil,A2,1234,중빈도,"흙, 토양",exact
7130,soldier,2022,Soldier,A1,1500,중빈도,"군인, 병사",exact
7131,sole,2022,Sole,B1,2800,중빈도,"유일한, 단 하나의|발바닥, 신발 밑창",exact
7132,solid,2022,Solid,A1,1600,고빈도,"단단한, 고체의",exact
7133,solve,2022,Solve,A2,2567,고빈도,해결하다,exact
7134,some,2022,Some,A1,10,고빈도,"약간의, 몇몇의",exact
7135,somewhat,2022,Somewhat,A2,1800,중빈도,"약간, 다소",exact
7136,son,2022,Son,A1,700,고빈도,아들,exact
7137,song,2022,Song,A1,500,고빈도,노래,exact
7138,soon,2022,Soon,A1,600,고빈도,"곧, 금방",exact
7139,sophisticate,2022,,,,,,none
7140,sore,2022,Sore,A2,3000,중빈도,"아픈, 쓰린",exact
7141,sorry,2022,Sorry,A1,150,고빈도,"미안한, 유감스러운",exact
7142,sort,2022,Sort,A2,2400,고빈도,분류하다,exact
7143,soul,2022,Soul,B1,1200,중빈도,"영혼, 정신",exact
7144,sound,2022,Sound,A2,3716,최고빈도,소리 나다,exact
7145,soup,2022,Soup,A1,800,고빈도,수프,exact
7146,sour,2022,Sour,A1,2800,중빈도,"신, 시큼한",exact
7147,source,2022,Source,B1,600,고빈도,"출처, 근원",exact
7148,south,2022,South,A1,400,고빈도,남쪽,exact
7149,space,2022,Space,A1,200,고빈도,"공간, 우주",exact
7150,spaghetti,2022,Spaghetti,A1,2500,고빈도,스파게티,exact
7151,span,2022,Span,B1,3500,중빈도,기간|범위|폭,exact
7152,spare,2022,Spare,A1,1534,고빈도,"여분의, 예비의",exact
7153,spark,2022,Spark,A2,2061,고빈도,불꽃,exact
7154,speak,2022,Speak,A1,2652,최고빈도,말하다,exact
7155,specific,2022,Specific,B1,800,고빈도,"특정한, 구체적인",exact
7156,spectacle,2022,Spectacle,B1,3500,중빈도,"구경거리, 장관",exact
7157,spectrum,2022,Spectrum,B2,2500,중빈도,"스펙트럼, 범위",exact
7158,speech,2022,Speech,A2,700,고빈도,"연설, 말",exact
7159,speed,2022,Speed,A2,4579,고빈도,속도를내다,exact
7160,spell,2022,Spell,A1,1671,고빈도,철자를 말하다,exact
7161,spend,2022,Spend,A2,7633,고빈도,쓰다,exact
7162,sphere,2022,Sphere,A2,1800,중빈도,"구, 영역",exact
7163,spill,2022,Spill,A1,1826,고빈도,"쏟다, 엎지르다",exact
7164,spin,2022,Spin,B1,3075,중빈도,회전하다,exact
7165,spirit,2022,Spirit,A2,800,고빈도,"정신, 영혼, 기분",exact
7166,spit,2022,Spit,B1,6696,중빈도,뱉다,exact
7167,splash,2022,Splash,A2,2010,고빈도,튀기다,exact
7168,split,2022,Split,A2,3377,고빈도,쪼개다,exact
7169,spoil,2022,Spoil,B1,6383,중빈도,상하게하다,exact
7170,sponsor,2022,Sponsor,B1,1901,중빈도,후원자,exact
7171,spoon,2022,Spoon,A1,1200,고빈도,숟가락,exact
7172,sport,2022,Sport,A1,500,고빈도,"스포츠, 운동",exact
7173,spot,2022,Spot,B1,3058,중빈도,발견하다,exact
7174,spouse,2022,Spouse,A2,3500,중빈도,배우자,exact
7175,spray,2022,Spray,B1,3301,고빈도,분사하다,exact
7176,spread,2022,Spread,A2,2820,고빈도,퍼뜨리다,exact
7177,spring,2022,Spring,B1,4247,고빈도,튀어오르다,exact
7178,spy,2022,Spy,B1,8256,중빈도,엿보다,exact
7179,square,2022,Square,A1,350,고빈도,"정사각형, 광장",exact
7180,squeeze,2022,Squeeze,B1,2889,중빈도,짜다,exact
7181,stable,2022,Stable,B1,2800,중빈도,"안정된, 견고한",exact
7182,stack,2022,Stack,B1,2312,중빈도,쌓다,exact
7183,staff,2022,Staff,A2,1200,중빈도,"직원, 스태프",exact
7184,stage,2022,Stage,A1,800,고빈도,"무대, 단계",exact
7185,stain,2022,Stain,A2,2036,고빈도,얼룩,exact
7186,stairs,2022,Stairs,A1,900,고빈도,계단,exact
7187,stamp,2022,Stamp,A1,1500,고빈도,"우표, 도장, 발을 구르다",exact
7188,stand,2022,Stand,A1,2836,최고빈도,서다,exact
7189,standard,2022,Standard,B1,1200,고빈도,"기준, 표준",exact
7190,star,2022,Star,A1,300,고빈도,별,exact
7191,stare,2022,Stare,A1,1654,고빈도,응시하다,exact
7192,start,2022,Start,A1,2741,최고빈도,시작하다,exact
7193,starve,2022,Starve,B1,6703,중빈도,굶다,exact
7194,state,2022,State,A2,2474,고빈도,진술하다,exact
7195,station,2022,Station,A1,300,고빈도,"역, 방송국, 위치",exact
7196,statistic,2022,Statistic,B1,2500,중빈도,"통계, 통계 자료",exact
7197,statue,2022,Statue,A1,3500,중빈도,"조각상, 동상",exact
7198,status,2022,Status,B1,1500,중빈도,"지위, 신분; 상태, 상황",exact
7199,stay,2022,Stay,A1,2737,최고빈도,머무르다,exact
7200,steady,2022,Steady,A2,1612,고빈도,"꾸준한, 안정된",exact
7201,steak,2022,,,,,,none
7202,steal,2022,,,,,,none
7203,steam,2022,Steam,B1,4397,중빈도,김이나다,exact
7204,steel,2022,,,,,,none
7205,steep,2022,Steep,A2,1823,고빈도,가파른,exact
7206,stem,2022,Stem,A2,2800,중빈도,"유래하다, 생기다",exact
7207,step,2022,Step,A1,200,고빈도,"걸음, 단계",exact
7208,stick,2022,Stick,A1,150,고빈도,"붙이다, 찌르다, 고수하다",exact
7209,stiff,2022,Stiff,A2,2028,고빈도,뻣뻣한,exact
7210,still,2022,Still,A1,100,고빈도,"여전히, 아직도",exact
7211,stimulate,2022,Stimulate,B1,2800,중빈도,"자극하다, 활성화시키다",exact
7212,stir,2022,Stir,A2,1822,고빈도,"젓다, 휘젓다",exact
7213,stitch,2022,Stitch,B1,2293,중빈도,꿰매다,exact
7214,stock,2022,Stock,B1,1200,중빈도,"재고, 주식, 저장",exact
7215,stomach,2022,Stomach,A1,800,고빈도,위,exact
7216,stone,2022,Stone,A1,500,고빈도,돌,exact
7217,stop,2022,Stop,A1,2552,고빈도,멈추다,exact
7218,store,2022,Store,A2,2923,고빈도,저장하다,exact
7219,storm,2022,Storm,A1,900,고빈도,"폭풍, 폭풍우",exact
7220,story,2022,Story,A1,150,고빈도,"이야기, 소설",exact
7221,stove,2022,Stove,A1,3800,중빈도,"스토브, 난로, 레인지",exact
7222,straight,2022,Straight,A1,300,고빈도,"똑바로, 곧장",exact
7223,strain,2022,Strain,B1,2500,중빈도,"압박, 부담, 긴장; 염좌",exact
7224,strange,2022,Strange,A1,400,고빈도,"이상한, 낯선",exact
7225,strategy,2022,Strategy,B1,1800,중빈도,"전략, 계획",exact
7226,strawberry,2022,Strawberry,A1,2800,중빈도,딸기,exact
7227,stream,2022,Stream,B1,2360,중빈도,스트리밍하다,exact
7228,street,2022,Street,A1,300,고빈도,"거리, 길",exact
7229,stress,2022,Stress,B1,3175,중빈도,강조하다,exact
7230,stretch,2022,Stretch,A1,1716,고빈도,"늘리다, 뻗다",exact
7231,strict,2022,Strict,A2,1800,중빈도,"엄격한, 엄한",exact
7232,strike,2022,Strike,B1,3086,중빈도,치다,exact
7233,string,2022,String,A1,600,고빈도,"끈, 줄",exact
7234,strip,2022,Strip,A2,1976,고빈도,벗기다,exact
7235,stripe,2022,Stripe,A2,2500,중빈도,줄무늬,exact
7236,stroke,2022,Stroke,B1,8065,중빈도,쓰다듬다,exact
7237,strong,2022,Strong,A1,300,고빈도,"강한, 힘센",exact
7238,structure,2022,Structure,B1,400,고빈도,"구조, 건축물",exact
7239,struggle,2022,Struggle,A2,1576,고빈도,"분투하다, 애쓰다",exact
7240,studio,2022,Studio,A2,1800,중빈도,"스튜디오, 작업실",exact
7241,stuff,2022,Stuff,A2,1200,중빈도,"물건, 재료, 물질",exact
7242,style,2022,Style,A1,650,고빈도,"양식, 스타일, 유행",exact
7243,submarine,2022,Submarine,A2,4500,중빈도,잠수함,exact
7244,submit,2022,Submit,B1,2937,중빈도,제출하다,exact
7245,subscribe,2022,Subscribe,B1,2363,중빈도,구독하다,exact
7246,substance,2022,Substance,B1,1800,고빈도,"물질, 본질, 핵심",exact
7247,substitute,2022,Substitute,B1,6447,중빈도,대체하다,exact
7248,subtle,2022,subtle,B2,8602,중빈도,"미묘한, 섬세한",exact
7249,suburb,2022,Suburb,A2,1500,고빈도,교외,exact
7250,subway,2022,Subway,A1,876,고빈도,지하철,exact
7251,succeed,2022,Succeed,A2,2559,고빈도,성공하다,exact
7252,success,2022,Success,A1,345,고빈도,성공,exact
7253,such,2022,Such,A2,123,고빈도,"그러한, 그런",exact
7254,suck,2022,Suck,A2,3473,고빈도,빨다,exact
7255,sudden,2022,Sudden,A1,654,고빈도,갑작스러운,exact
7256,suffer,2022,Suffer,B1,3542,고빈도,고통받다,exact
7257,suffice,2022,Suffice,B2,4500,중빈도,"충분하다, 족하다",exact
7258,sugar,2022,Sugar,A1,800,고빈도,설탕,exact
7259,suggest,2022,Suggest,A2,2446,고빈도,제안하다,exact
7260,suicide,2022,Suicide,B2,3500,중빈도,자살,exact
7261,suit,2022,Suit,A2,5256,고빈도,어울리다,exact
7262,suite,2022,Suite,A2,4200,중빈도,"스위트룸, 모음곡",exact
7263,summer,2022,Summer,A1,900,고빈도,여름,exact
7264,summit,2022,Summit,B1,1713,중빈도,"정상, 정상회담",exact
7265,sun,2022,Sun,A1,900,고빈도,태양,exact
7266,super,2022,Super,A1,500,고빈도,"아주 좋은, 훌륭한",exact
7267,superb,2022,Superb,B1,3500,중빈도,"최고의, 훌륭한",exact
7268,superior,2022,Superior,B1,3000,중빈도,"우수한, 뛰어난, 상위의",exact
7269,supervise,2022,Supervise,B1,2411,중빈도,감독하다,exact
7270,supper,2022,Supper,A1,5678,중빈도,저녁 식사,exact
7271,supplement,2022,Supplement,B1,2345,중빈도,"보충제, 추가물",exact
7272,supply,2022,Supply,B1,2482,중빈도,공급하다,exact
7273,support,2022,Support,A2,2518,고빈도,지지하다,exact
7274,suppose,2022,Suppose,A2,2632,중빈도,추측하다,exact
7275,surface,2022,Surface,A2,1509,고빈도,표면,exact
7276,surgery,2022,Surgery,A2,1500,중빈도,수술,exact
7277,surprise,2022,Surprise,A2,3548,고빈도,놀라게 하다,exact
7278,surrender,2022,Surrender,B1,2122,중빈도,항복하다,exact
7279,surround,2022,Surround,A2,1200,중빈도,"둘러싸다, 에워싸다",exact
7280,survey,2022,Survey,B2,3246,고빈도,조사하다,exact
7281,survive,2022,Survive,A2,1558,고빈도,"살아남다, 생존하다",exact
7282,suspect,2022,Suspect,B1,3007,중빈도,의심하다,exact
7283,suspend,2022,Suspend,B1,1678,중빈도,"중단하다, 매달다",exact
7284,sustain,2022,Sustain,B1,1783,중빈도,"유지하다, 지탱하다",exact
7285,swallow,2022,Swallow,A2,1881,고빈도,삼키다,exact
7286,swear,2022,Swear,A2,1699,고빈도,"맹세하다, 욕하다",exact
7287,sweat,2022,Sweat,A1,1934,고빈도,땀,exact
7288,sweater,2022,Sweater,A1,1500,고빈도,스웨터,exact
7289,sweep,2022,Sweep,A2,2284,고빈도,쓸다,exact
7290,sweet,2022,Sweet,A1,250,고빈도,"달콤한, 상냥한",exact
